-4.724573347960577159e-03 1.366432745024184162e-03 9.412129779260935275e-03 1.278344210081210769e-02 4.247312066510699341e-03 -1.181150473375413039e-03 1.571024529943752367e-03
-1.139762147148114420e-02 9.429118754282307191e-04 6.639687753576382738e-03 1.232385886690312918e-02 8.567780340798582597e-03 -2.682993414025089656e-03 -1.081651154456614696e-03
2.021847927533346190e-02 1.799306330097735470e-03 -2.277872810560646957e-02 -9.014654808150217302e-03 1.337954944799138804e-02 -1.679823897992499537e-02 1.022868887216701536e-02
1.860569082205376298e-02 6.062133817267061249e-03 -1.787253916495121567e-02 -2.509806735200108101e-03 8.404861144274727164e-03 -1.302927625898702563e-02 1.085063669421861346e-02
1.554517562143745840e-02 6.529237409249499108e-03 -2.077842862804775773e-02 -1.971318732476419477e-03 8.583229274195750685e-03 -1.414670017502318161e-02 9.850833073856663652e-03
2.147087541470049307e-02 3.080275867614683596e-03 -1.724371780674455179e-02 -5.308312386289938982e-04 5.529054615385109450e-03 -1.330006438481875011e-02 1.136435775044182701e-02
-1.679603148689805259e-02 1.921763602279062330e-02 -3.376559608140189579e-03 9.183004518787814610e-03 3.510208339411701340e-03 -2.100847097198530779e-03 3.195666710449761739e-03
-3.610672052575065061e-03 4.047957106532371063e-03 1.080183958241967036e-02 1.010775688363625517e-02 2.693566573520147708e-03 -3.966281564940186966e-03 -4.537495686359773166e-04
2.712893872756208091e-03 2.115683542760644301e-03 1.311370270162827423e-02 8.840417836714638267e-03 -4.653928101751203701e-04 -9.002625963608378631e-04 1.724991365996380709e-03
8.291850908721331388e-04 2.099331572704714235e-03 1.239862002740652926e-02 7.824672479233877806e-03 -2.237435316431963335e-04 -1.095191653042283360e-03 3.362782069900481161e-04
-1.210177715592234554e-02 4.552081291020702684e-03 6.363395407369004837e-03 6.714779881349008245e-03 2.126952821819565621e-03 -5.706432312917186951e-03 -3.620185886862631233e-03
-1.417721081304570627e-02 -1.187930001496823561e-02 3.881391545024612776e-03 1.383566906233069278e-02 9.677291778565265401e-03 -4.778347961924530110e-03 2.791414131034010773e-03
-3.888597508833122052e-03 -1.786890106688967736e-02 -9.271794837502069300e-03 7.077509535768928411e-03 1.899330920761618498e-03 6.689667004266987640e-03 -7.836908806293074042e-03
-1.244324588548473449e-02 -1.937213715164359459e-02 -1.953142490739377332e-02 4.133915208877673997e-03 -1.446530972096589764e-03 1.034953543002192083e-02 -9.416850153682333399e-03
-1.413654871990703381e-02 -1.809381730883362002e-02 -1.641943804717022060e-02 5.280130459507075685e-03 -6.559255704636010945e-03 1.384477921985248147e-02 -7.636241654475052487e-03
2.082944841969682631e-02 -2.557935878928554313e-02 7.687246983898098421e-03 7.991939887545316634e-05 -1.422780483672384140e-02 -5.999221665192009875e-03 -1.578004923032853097e-03
